epoch,step,train_loss,metric_key,metric_value
1,645,1.8223925126615421,multilabel/micro_f1,0.0
1,645,1.8223925126615421,multilabel/macro_f1,0.0
1,645,1.8223925126615421,multilabel/sample_f1,0.0
1,645,1.8223925126615421,multilabel/hamming_loss,0.19584535487593768
1,645,1.8223925126615421,multilabel/jaccard,0.0
1,645,1.8223925126615421,multilabel/exact_match,0.0207732256203116
1,645,1.8223925126615421,multilabel/class_0/f1,0.0
1,645,1.8223925126615421,multilabel/class_1/f1,0.0
1,645,1.8223925126615421,multilabel/class_2/f1,0.0
1,645,1.8223925126615421,multilabel/class_3/f1,0.0
1,645,1.8223925126615421,multilabel/class_4/f1,0.0
2,1290,1.7427498372026191,multilabel/micro_f1,0.25892857142857145
2,1290,1.7427498372026191,multilabel/macro_f1,0.10944995491433725
2,1290,1.7427498372026191,multilabel/sample_f1,0.15060588574725908
2,1290,1.7427498372026191,multilabel/hamming_loss,0.17241777264858626
2,1290,1.7427498372026191,multilabel/jaccard,0.15060588574725908
2,1290,1.7427498372026191,multilabel/exact_match,0.16964800923254472
2,1290,1.7427498372026191,multilabel/class_0/f1,0.4472497745716862
2,1290,1.7427498372026191,multilabel/class_1/f1,0.1
2,1290,1.7427498372026191,multilabel/class_2/f1,0.0
2,1290,1.7427498372026191,multilabel/class_3/f1,0.0
2,1290,1.7427498372026191,multilabel/class_4/f1,0.0
3,1935,1.723722217618957,multilabel/micro_f1,0.3181176470588235
3,1935,1.723722217618957,multilabel/macro_f1,0.16881112091791703
3,1935,1.723722217618957,multilabel/sample_f1,0.19503750721292556
3,1935,1.723722217618957,multilabel/hamming_loss,0.16722446624350837
3,1935,1.723722217618957,multilabel/jaccard,0.19503750721292556
3,1935,1.723722217618957,multilabel/exact_match,0.2129255626081939
3,1935,1.723722217618957,multilabel/class_0/f1,0.48484848484848486
3,1935,1.723722217618957,multilabel/class_1/f1,0.3042071197411003
3,1935,1.723722217618957,multilabel/class_2/f1,0.0
3,1935,1.723722217618957,multilabel/class_3/f1,0.0
3,1935,1.723722217618957,multilabel/class_4/f1,0.055
4,2580,1.7147344192793204,multilabel/micro_f1,0.3181818181818182
4,2580,1.7147344192793204,multilabel/macro_f1,0.18615519960392654
4,2580,1.7147344192793204,multilabel/sample_f1,0.19388343912290826
4,2580,1.7147344192793204,multilabel/hamming_loss,0.1661858049624928
4,2580,1.7147344192793204,multilabel/jaccard,0.19388343912290826
4,2580,1.7147344192793204,multilabel/exact_match,0.21061742642815925
4,2580,1.7147344192793204,multilabel/class_0/f1,0.4578096947935368
4,2580,1.7147344192793204,multilabel/class_1/f1,0.3715170278637771
4,2580,1.7147344192793204,multilabel/class_2/f1,0.0
4,2580,1.7147344192793204,multilabel/class_3/f1,0.0
4,2580,1.7147344192793204,multilabel/class_4/f1,0.10144927536231885
5,3225,1.7104592317758605,multilabel/micro_f1,0.362147406733394
5,3225,1.7104592317758605,multilabel/macro_f1,0.21960753147655115
5,3225,1.7104592317758605,multilabel/sample_f1,0.2296595499134449
5,3225,1.7104592317758605,multilabel/hamming_loss,0.161800346220427
5,3225,1.7104592317758605,multilabel/jaccard,0.2296595499134449
5,3225,1.7104592317758605,multilabel/exact_match,0.24523946912867858
5,3225,1.7104592317758605,multilabel/class_0/f1,0.5075885328836425
5,3225,1.7104592317758605,multilabel/class_1/f1,0.35782747603833864
5,3225,1.7104592317758605,multilabel/class_2/f1,0.10526315789473684
5,3225,1.7104592317758605,multilabel/class_3/f1,0.0
5,3225,1.7104592317758605,multilabel/class_4/f1,0.12735849056603774
6,3870,1.706508729069732,multilabel/micro_f1,0.3893805309734513
6,3870,1.706508729069732,multilabel/macro_f1,0.2457977826991978
6,3870,1.706508729069732,multilabel/sample_f1,0.25389497980380843
6,3870,1.706508729069732,multilabel/hamming_loss,0.15926139642238893
6,3870,1.706508729069732,multilabel/jaccard,0.25389497980380843
6,3870,1.706508729069732,multilabel/exact_match,0.2683208309290248
6,3870,1.706508729069732,multilabel/class_0/f1,0.5342019543973942
6,3870,1.706508729069732,multilabel/class_1/f1,0.358974358974359
6,3870,1.706508729069732,multilabel/class_2/f1,0.22602739726027396
6,3870,1.706508729069732,multilabel/class_3/f1,0.0
6,3870,1.706508729069732,multilabel/class_4/f1,0.10978520286396182
7,4515,1.7022717734639958,multilabel/micro_f1,0.4391691394658754
7,4515,1.7022717734639958,multilabel/macro_f1,0.26785268730845135
7,4515,1.7022717734639958,multilabel/sample_f1,0.29890363531448355
7,4515,1.7022717734639958,multilabel/hamming_loss,0.15268320830929025
7,4515,1.7022717734639958,multilabel/jaccard,0.29890363531448355
7,4515,1.7022717734639958,multilabel/exact_match,0.3127524523946913
7,4515,1.7022717734639958,multilabel/class_0/f1,0.6033434650455927
7,4515,1.7022717734639958,multilabel/class_1/f1,0.3722397476340694
7,4515,1.7022717734639958,multilabel/class_2/f1,0.23129251700680273
7,4515,1.7022717734639958,multilabel/class_3/f1,0.0
7,4515,1.7022717734639958,multilabel/class_4/f1,0.13238770685579196
8,5160,1.6992601771687352,multilabel/micro_f1,0.3926056338028169
8,5160,1.6992601771687352,multilabel/macro_f1,0.2654772959454367
8,5160,1.6992601771687352,multilabel/sample_f1,0.2573571840738604
8,5160,1.6992601771687352,multilabel/hamming_loss,0.15926139642238893
8,5160,1.6992601771687352,multilabel/jaccard,0.2573571840738604
8,5160,1.6992601771687352,multilabel/exact_match,0.2706289671090594
8,5160,1.6992601771687352,multilabel/class_0/f1,0.5132890365448505
8,5160,1.6992601771687352,multilabel/class_1/f1,0.3761755485893417
8,5160,1.6992601771687352,multilabel/class_2/f1,0.284789644012945
8,5160,1.6992601771687352,multilabel/class_3/f1,0.0
8,5160,1.6992601771687352,multilabel/class_4/f1,0.1531322505800464
9,5805,1.6936361063358396,multilabel/micro_f1,0.4170984455958549
9,5805,1.6936361063358396,multilabel/macro_f1,0.2811485245464606
9,5805,1.6936361063358396,multilabel/sample_f1,0.2787074437391806
9,5805,1.6936361063358396,multilabel/hamming_loss,0.15579919215233698
9,5805,1.6936361063358396,multilabel/jaccard,0.2787074437391806
9,5805,1.6936361063358396,multilabel/exact_match,0.2919792267743797
9,5805,1.6936361063358396,multilabel/class_0/f1,0.5450121654501217
9,5805,1.6936361063358396,multilabel/class_1/f1,0.3682539682539683
9,5805,1.6936361063358396,multilabel/class_2/f1,0.31974921630094044
9,5805,1.6936361063358396,multilabel/class_3/f1,0.0
9,5805,1.6936361063358396,multilabel/class_4/f1,0.17272727272727273
10,6450,1.6921697888263436,multilabel/micro_f1,0.4375
10,6450,1.6921697888263436,multilabel/macro_f1,0.2904428652722035
10,6450,1.6921697888263436,multilabel/sample_f1,0.29890363531448355
10,6450,1.6921697888263436,multilabel/hamming_loss,0.15372186959030582
10,6450,1.6921697888263436,multilabel/jaccard,0.29890363531448355
10,6450,1.6921697888263436,multilabel/exact_match,0.31159838430467396
10,6450,1.6921697888263436,multilabel/class_0/f1,0.5723221266614542
10,6450,1.6921697888263436,multilabel/class_1/f1,0.3746031746031746
10,6450,1.6921697888263436,multilabel/class_2/f1,0.3057324840764331
10,6450,1.6921697888263436,multilabel/class_3/f1,0.0
10,6450,1.6921697888263436,multilabel/class_4/f1,0.19955654101995565
